Artifact Image Tag,Diff URL,Commit Fix Date,Total Runs,LLM,LLM Knowledge Cutoff Date,Methodology,Detection Rate - Diff,Detection Rate - Trace,Bug Report Example
charite-jannovar-146105695,https://github.com/charite/jannovar/compare/94160a2ea9c88e6657b2be2c7c296d86543893f9...fcdc4b48b415650d99ff6ab8413582eaf19b9a58,2016-07-20,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.0,File: AnnotateVCFCommand.java Line: 109
HubTurbo-HubTurbo-64373567,https://github.com/HubTurbo/HubTurbo/compare/35ccc4f6afbdbaf59e530f7d87157785683affea...5f34a3586ee9163e1b238f77f00d026ceee901e3,2015-05-28,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.0,None
HubTurbo-HubTurbo-64373562,https://github.com/HubTurbo/HubTurbo/compare/083ce6be5baa432d43bf94e51c414e75c07c2cbd...14a3c6b34d401e65df4cf46201e6ee6ae53b6192,2015-05-28,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.0,None
UNC-Libraries-Carolina-Digital-Repository-382144611,https://github.com/UNC-Libraries/Carolina-Digital-Repository/compare/fc32a3a61b9fea64849d299b176039b04326cac9...14039c9329e83909b950bdc55345a9f6b69bb7f5,2018-05-22,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.0,None
pgjdbc-pgjdbc-549133347,https://github.com/pgjdbc/pgjdbc/compare/58563d8d4f23f49d3f7fc167bbac0340970f5c84...1e01d3b21a844b4ec01ad6f1b5554ffed5ac4448,2019-06-24,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.0,None
apache-incubator-shardingsphere-258496857,https://github.com/apache/incubator-shardingsphere/compare/58f9db3a5c4fb25efb4e32679b0a22fc03b02887...300a13d52018b2d32a3610ea31f0de10617f6732,2017-07-28,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.0,None
dromara-hertzbeat-12301236870,https://github.com/dromara/hertzbeat/compare/f3ee2d2f5f67eed4406053f779e34f5cd0a15e6a...a06a9d847c31b2159f2e17123bd5936c2798f2d3,2023-03-27,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.6,File: AlertTemplateUtilTest.java Line: 29
openpnp-openpnp-125418519,https://github.com/openpnp/openpnp/compare/d78e4176384740b581b4ebfcd2f54d8e97ea1d99...5546842b2d82472d7f931982567401d715d32db5,2016-04-24,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.0,File: ReferenceBottomVision.java Line: 73
dromara-hertzbeat-11779488839,https://github.com/dromara/hertzbeat/compare/9e965929463c06064076cf5b8b824e588d8316be...14964c45d1efa29bf2fd8441edbb86827f2a0d8d,2023-03-14,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.2,File: AlertTemplateUtilTest.java Line: 29
sofastack-sofa-ark-19126947510,https://github.com/sofastack/sofa-ark/compare/8b21feef08a511ffb4b0fba3afc48fda7033f283...63ef5394f973a1fe9ffe5e9f0934484da5d8bee0,2023-11-30,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.0,None
apache-jackrabbit-oak-293744004,https://github.com/apache/jackrabbit-oak/compare/d09019960d27bfb301869f040f62c0a56de8a25b...688d57e3a101567307ed876b04612b45add77745,2017-10-29,5,gpt-4.1-nano-2025-04-14,2025-04-15,Dataflow,0.0,0.0,None
tananaev-traccar-64783123,https://github.com/traccar/traccar/compare/6883ecf8462e26f63d2709426c2cacf5dd318c49...670acf03fb75e56fc0efc0c1fcfac04060bfb985,2015-05-31,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.4,0.4,File: CastelProtocolDecoder.java Line: 79
tananaev-traccar-192220170,https://github.com/traccar/traccar/compare/0885b4c200600ff320af9a77eacda5fc4d63c795...7b43de6883d317c57e4cb0f0be6caf0b23297189,2017-01-15,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.0,File: WatchProtocolDecoder.java Line: 141
tananaev-traccar-255051211,https://github.com/traccar/traccar/compare/df53571ab09afb15888462dbbed2c3d58759c55a...aa921d5acca68b92f0200183eb1c4a786a5f4882,2017-07-18,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.8,1.0,File: At2000ProtocolDecoder.java Line: 111
fayder-restcountries-152161309,https://github.com/apilayer/restcountries/compare/63f8cf8318b117ea781edbbb407288d4e6e72bd7...cf854c040bc45ba91331f1324e6610b9a1b97690,2016-08-14,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,1.0,File: CountryService.java Line: 176
winder-Universal-G-Code-Sender-243265926,https://github.com/winder/Universal-G-Code-Sender/compare/e633c9d5fd3878f8c17a5d5347fef0be18335cff...7dd3ce4d1a027202fdc10a7d4e5ad8e60d881704,2017-06-20,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.4,0.0,File: GrblController.java Line: 642
winder-Universal-G-Code-Sender-172454077,https://github.com/winder/Universal-G-Code-Sender/compare/4e1da3358c70f391001f484630ae4f4cc89cc7dd...4f429a723a7a2f30a84d38ce6e04062f7f673304,2016-11-01,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: GrblControllerTest.java Line: 1131
GoClipse-goclipse-126655137,https://github.com/GoClipse/goclipse/compare/d3272165138be4e581379e84f0e0c0f293eb9c47...1b15b05debe5dfee58e616a719c319a86c206e1d,2016-04-29,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.8,0.0,File: BuildTargetOperation.java Line: 58
puniverse-quasar-111273215,https://github.com/puniverse/quasar/compare/269d73a67a572a4ef0656847ee908a05b055a0f1...0057c2869fd1c602bd2febd634850f3ab206e164,2016-02-23,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.2,File: ReplaceableObjectKryo.java Line: 54
raphw-byte-buddy-123642637,https://github.com/raphw/byte-buddy/compare/b0afd033b09c283413a62bd1508b6154b811c098...3cfd24aad37eeb7385019f30a1c37f6419faf5f4,2016-04-17,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: AdviceTest.java Line: 1449
stagemonitor-stagemonitor-114302339,https://github.com/stagemonitor/stagemonitor/compare/70b5ba10035751b02beec62be4ed9781b02ece56...fc531066ef49ee7a5231dad9ae8b4d37608fc72b,2016-03-07,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,1.0,File: MonitoredHttpRequest.java Line: 79
stagemonitor-stagemonitor-126992617,https://github.com/stagemonitor/stagemonitor/compare/81002967a2d4f16fd1538bef0b52bbb21eb67ccd...4ab3fb3eb4060b564f2b6f696a036c4b4df97890,2016-05-02,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.0,File: ApplicationClassLoaderMatcher.java Line: 21
stagemonitor-stagemonitor-131427161,https://github.com/stagemonitor/stagemonitor/compare/40d393a6d7e576f655ea3e96d7f95110a70c30b8...44afd8ca312da182726cb6c051747e621961ed28,2016-05-19,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,None
SpigotMC-BungeeCord-130330788,https://github.com/SpigotMC/BungeeCord/compare/d9a8311b8e40a0d390a993e409933f8ee737c12e...2df29701edc984c97c6e860aa0ad8e47654fd6d4,2016-05-15,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,1.0,File: ConnectionThrottle.java Line: 24
raphw-byte-buddy-148830166,https://github.com/raphw/byte-buddy/compare/1eb66ae797442f7b12d098162c5d27f972e02b9c...2e7db6bd7dfb19318e6613bea7a42bdbd80ddd81,2016-08-01,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: TransformerForFieldTest.java Line: 114
raphw-byte-buddy-140517158,https://github.com/raphw/byte-buddy/compare/95aa155a555326e6a93d12bd9fa0bc41cbe5ece4...0429d543594d94beef328b59b3facffa0b2864f1,2016-06-27,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.8,0.0,File: ClassFileLocator.java Line: 1143
raphw-byte-buddy-148275735,https://github.com/raphw/byte-buddy/compare/cbc9ca1bafbb379a18c48564a3de5e6dd2d6097e...a80c196301c1e1160181c6fdb867f6f8162af61d,2016-07-29,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: MethodAttributeAppenderForInstrumentedMethodTest.java Line: 336
raphw-byte-buddy-95795968,https://github.com/raphw/byte-buddy/compare/5a2cc59b4bc18b778047c0b3775953155491cecc...61eb2bc5248803e2f1efa24cf5589a41ba435a14,2015-12-09,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: ClassFileLocator.java Line: 1118
ImmobilienScout24-deadcode4j-131735009,https://github.com/ImmobilienScout24/deadcode4j/compare/5d32dbef57eb4c7534f45c2c3027d1c0a9a80ddd...cc3738ddb73424aef775cd9401714cb77b3bb957,2016-05-20,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,1.0,File: SimpleXmlAnalyzer.java Line: 199
charite-jannovar-249719464,https://github.com/charite/jannovar/compare/7c7a0eaebae8869cec73e070b09cefcad9973fe6...1fd3cbfc428732b97c5c35ffe09434502e3a99be,2017-07-03,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,1.0,File: DBSNPAnnotationDriver.java Line: 44
openmicroscopy-bioformats-251797108,https://github.com/ome/bioformats/compare/d6618dca5e8e1bb4c521b91ed985da04899646e5...c27be7238bf53e0b6444be2e070207e5ff2e50af,2017-07-12,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.2,File: ImagePlusReader.java Line: 618
junkdog-artemis-odb-71816517,https://github.com/junkdog/artemis-odb/compare/83be5c8d1c0378389598628178bdb15dedac9c1e...66bd0f1a1a0a202a2291f5de8c9e4f25f1c7789a,2015-07-20,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.8,1.0,File: EntityTransmuter.java Line: 55
junkdog-artemis-odb-74488108,https://github.com/junkdog/artemis-odb/compare/f8d8dac4ce723923dbdd67e47b72916512faf470...f88bffe153eb890856e004bc4d579f5ddba6e3b7,2015-08-06,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.6,File: EntitySerializerTest.java Line: 28
yamcs-yamcs-166980116,https://github.com/yamcs/yamcs/compare/5626627ed88f9be59b5de5ae3dc077ea79f3a721...ce974a3d31a36932e02ffba02e6ff556a6c50c6c,2016-10-12,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,None
yamcs-yamcs-186324159,https://github.com/yamcs/yamcs/compare/a368981fe7c7eb62099acbb7f89cdcb80ed38bba...69d9c14ffc0f15b74cd1db4b448eb0a303769432,2016-12-23,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.8,File: SpreadsheetLoader.java Line: 1863
Adobe-Consulting-Services-acs-aem-commons-369395858,https://github.com/Adobe-Consulting-Services/acs-aem-commons/compare/1b46851be48e28f6dad2285c1ce7acb5aea19701...9c41435a4728eac5b29041c48eea5b248a9c0f33,2018-04-21,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.6,File: FolderRelocator.java Line: 294
Adobe-Consulting-Services-acs-aem-commons-374231970,https://github.com/Adobe-Consulting-Services/acs-aem-commons/compare/106ccbb5c250277d582ecf296fa67cf0cca21060...a613fbc36f439eeaae9e3f0a387265191b318fb1,2018-05-03,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.2,File: GenericReport.java Line: 174
Adobe-Consulting-Services-acs-aem-commons-374231980,https://github.com/Adobe-Consulting-Services/acs-aem-commons/compare/468b22ee657650dea6724540514f92d80043a54c...931373481432c238706551f7727a8122cc251100,2018-05-03,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.4,File: ProcessInstanceImpl.java Line: 321
SonarSource-sonar-java-352869330,https://github.com/SonarSource/sonar-java/compare/1b779ea9bb872ee7495a9e223bd8e6c1ed8fb51c...d73af7092a49eda073c3624c99c78bf0fc7e2abd,2018-03-13,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.8,File: ThisExposedFromConstructorCheck.java Line: 54
SonarSource-sonar-java-382233150,https://github.com/SonarSource/sonar-java/compare/4ea214cf6b962899dfb9323674cde951d91d05d2...c2da3dc983f39aa44a322c010623187238890f99,2018-05-25,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.8,File: PrintfMisuseCheck.java Line: 101
UNC-Libraries-Carolina-Digital-Repository-328164630,https://github.com/UNC-Libraries/Carolina-Digital-Repository/compare/b1ad22d7660e06084ed98521093fc1cbda58d5a4...aa8e6b9ce9543d6ab3f7d08886349c5b645b604f,2018-01-12,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.6,0.0,File: SolrUpdateDriver.java Line: 105
UNC-Libraries-Carolina-Digital-Repository-396988274,https://github.com/UNC-Libraries/Carolina-Digital-Repository/compare/0415328d953d93fd9bd57456d314075fff3e3ec1...8e0009c98017e5602d0f6241e033c5bad54eb1dd,2018-06-27,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.0,File: CdrEventToSolrUpdateProcessor.java Line: 68
swagger-api-swagger-core-390509591,https://github.com/swagger-api/swagger-core/compare/a16ef3b26633ed0b5b9bd25a56e04337cff1e0d5...24f7f1651149fb3e6a2a77553991e6ded7dbc9d4,2018-06-10,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.0,File: PojosTest.java Line: 128
thm-projects-arsnova-backend-343416327,https://github.com/thm-projects/arsnova-backend/compare/d4f6ef46e6c1e526ce6419540d2ba21fa9a9c615...d8382554d122e9856abe64da9147a7a64976d4ae,2018-02-19,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.0,File: AbstractEntityController.java Line: 66
SonarSource-sonar-java-297969404,https://github.com/SonarSource/sonar-java/compare/c21d646e10c5a4edf35d357c79f9f9e9761f0de8...dfecfbad53ca72e93a8ff596bcc73c0fafb9901a,2017-11-06,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: BehaviorCache.java Line: 126
brettwooldridge-HikariCP-446093147,https://github.com/brettwooldridge/HikariCP/compare/943f09b60a37d8273beda55c3c7abb618b9772c6...c6beb2fbc86ccbce21618844ba4078e3f8515e4e,2018-10-25,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.8,File: CodaHaleMetricsTrackerTest.java Line: 23
Adobe-Consulting-Services-acs-aem-commons-461893216,https://github.com/Adobe-Consulting-Services/acs-aem-commons/compare/6b6e697b46c6c7dbd6443b575980c251fb2f2afe...6f7de0eac1f48f9d3addcc02988ef8a2e85ac1c9,2018-11-30,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.8,File: ProcessInstanceImpl.java Line: 312
SynBioDex-libSBOLj-109899408,https://github.com/SynBioDex/libSBOLj/compare/1bf208d3cd78d862cb72167e06708b80ca097032...a5bac98ace18ec06e2e1b5038f8f34fcaf655107,2016-02-17,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,1.0,File: ValidationTest.java Line: 86
ontop-ontop-475275870,https://github.com/ontop/ontop/compare/df680b16f128b282afa0070cbf1fb2aadfb90a36...93703c72e4bcc6bdd1de175c8931a87805d4f4c4,2019-01-08,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,1.0,File: OntopRDF4JInMemoryTest.java Line: 157
joyent-java-manta-476591899,https://github.com/joyent/java-manta/compare/eaa050705cc3667fa79fae69e5a72d3f49a256fe...5dfabb64158ade60660d9f9e1e31c50f775bf6d2,2019-01-07,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: MultiCryptoProviderDecryptionTest.java Line: 281
joel-costigliola-assertj-core-547866283,https://github.com/joel-costigliola/assertj-core/compare/cbdac224418abb03a6261ec498bd5f8fe73d0397...565162204221f0a3e4670ebafa0b3d82244738eb,2019-06-19,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: Paths.java Line: 272
apache-jackrabbit-oak-337535542,https://github.com/apache/jackrabbit-oak/compare/e51aa178b72e2e13bc8357ed5fdb004751402904...fa8a8391bd37264b819f9e0543c76649ef9a357b,2018-02-05,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: RDBDocumentStore.java Line: 2235
apache-jackrabbit-oak-293747830,https://github.com/apache/jackrabbit-oak/compare/09a036f63ee3822d9d0fd8ed1fde37e90025b7c9...ef77da3e93fbd80b09afb79b337528bb8fad6fbe,2017-10-27,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.6,0.0,File: CopyVersionHistoryTest.java Line: 431
graphhopper-graphhopper-210124629,https://github.com/graphhopper/graphhopper/compare/db359967aa2fff822112eb91446873d717a4c1af...ad8dd9572136db392c38cd15dbefb1d5f8fa0206,2017-03-15,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.0,File: DataFlagEncoder.java Line: 401
apache-incubator-shardingsphere-250416678,https://github.com/apache/incubator-shardingsphere/compare/b47922a4a4a639cdc504a7eeb5542db97571ec42...f6e87e37eb0359da2ced89eebc56961e9bf0160c,2017-07-05,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,1.0,File: StaticShardingBothForPStatementWithSelectTest.java Line: 46
apache-incubator-shardingsphere-259221979,https://github.com/apache/incubator-shardingsphere/compare/0e1a06c2ebcc172a9804337f82b0f93aac8d5c6e...dc04040fba52a0b27e73c75798cadabceaabbea9,2017-07-31,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,1.0,File: AbstractShardingMasterSlaveDBUnitTest.java Line: 154
speedment-speedment-495541641,https://github.com/speedment/speedment/compare/7e79d841b205394ea5568179c2c858c590b44d9f...d4866e181b66445ed8d5679e9adbb35825b973c1,2019-02-19,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,1.0,File: ConnectionPoolComponentImpl.java Line: 251
mitreid-connect-OpenID-Connect-Java-Spring-Server-358117230,https://github.com/mitreid-connect/OpenID-Connect-Java-Spring-Server/compare/c9007883442337ef4846e47aba47305605006d04...e1741ce601cb3e15ba3f7d35ade6e473aa765e77,2018-04-04,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.0,File: DynamicClientRegistrationEndpoint.java Line: 767
IQSS-dataverse-402758963,https://github.com/IQSS/dataverse/compare/1d830baa6adccb518043a8ca07044106ac61d0ec...1282426e1f857661c72e024ebd2ed894effe1acf,2018-07-11,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.0,File: CreateDatasetCommand.java Line: 158
IQSS-dataverse-443683466,https://github.com/IQSS/dataverse/compare/8197bca3e97d283acbdf2db0cc8d5d87dd5ff809...94fd9662a08dcd1f6e5d9d3a894b209bc4a30ee9,2018-10-19,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: PrivateUrlUtil.java Line: 134
ibissource-iaf-607116359,https://github.com/ibissource/iaf/compare/56b4960cac151c529029540915f7152a47c07470...013b244f2881cb0bcecab0bca2d78a4529cc4ece,2019-11-04,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.6,0.0,File: Resource.java Line: 83
ibissource-iaf-612418518,https://github.com/ibissource/iaf/compare/4f2c1e13e9707a6abeb46df3f33b4b0c6d8fd617...1e1328eddd181547b4613bae97f3476de977e025,2019-11-15,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,1.0,File: ThreadConnectingFilter.java Line: 273
OpenTSDB-opentsdb-706287386,https://github.com/OpenTSDB/opentsdb/compare/07250670e52fefef8a230109d946d6ee54cb570c...42769ab1e9a7019fec256c9e21a624bcc563306e,2020-07-08,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.8,0.0,File: TSQuery.java Line: 504
ibissource-iaf-692484614,https://github.com/ibissource/iaf/compare/b1c85e83d5e897ed0acfba0a7c2d1e791080f08f...98c3de3a60adc45d86478d37c026ab03baf0edde,2020-05-29,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,1.0,File: ToCsv.java Line: 48
apache-maven-12749443626,https://github.com/apache/maven/compare/7446b300017fcabe9f0f8dd0feda2ce94af25800...4f863c5f81c7f94e3daa793f09c46c31bd989332,2023-04-14,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: MavenCli.java Line: 1369
broadinstitute-picard-14294971046,https://github.com/broadinstitute/picard/compare/3d131d7993ca735ea7ab4927d1d1f6858d16e543...573939b42d8389efb95ac36dd10d9cbd34ccaec6,2023-06-15,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: CollectSamErrorMetrics.java Line: 599
JabRef-jabref-10036120120,https://github.com/JabRef/jabref/compare/accaa3affd03ca90c497c5b6f0c8ab5cc1d64857...5ed65f9d665a138961206ad64f843a0faa413973,2022-12-12,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.8,File: BibtexParser.java Line: 303
JabRef-jabref-13078638558,https://github.com/JabRef/jabref/compare/eaeb92b9b7cb08072595124d56947a327ca43b68...ff1d2d53421a0a5e8bcc57f29fe733423321583c,2023-04-27,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: SourceTab.java Line: 208
UniversalMediaServer-UniversalMediaServer-10401542894,https://github.com/UniversalMediaServer/UniversalMediaServer/compare/e5897ac8f67c43aaed871518550f8ff86a74bbfd...def92c8ec469c5b540ed7e63d4e3270f3662edf0,2023-01-04,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.8,0.0,File: FileTypeAdapter.java Line: 51
puniverse-capsule-48811097,https://github.com/puniverse/capsule/compare/dfd83f2f3f3e5354e07d43ac7a45ef61ddc420d8...397f544b583f5da569a38fab51b7c29097fdb2ce,2015-01-29,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: Capsule.java Line: 4006
dromara-hertzbeat-11790774697,https://github.com/dromara/hertzbeat/compare/371f064e986f7e1388382d9c6d93ea5ba6ccb2c4...b8b7ab7d5a172ba4ec782697170522e923dacdbb,2023-03-06,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: MetricsDataControllerTest.java Line: 150
dromara-hertzbeat-12941625384,https://github.com/dromara/hertzbeat/compare/528be149f11ef996aedd171c7d215aecc3134388...ca2a44102c901bdc2eb60d742f02c5595c62a304,2023-04-22,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.2,File: AlertTemplateUtil.java Line: 48
mybatis-mybatis-3-117115624,https://github.com/mybatis/mybatis-3/compare/5da14eb064a04cd54dbefe6e8f516a191111e87b...34f7433dea4bb94a96db1246c30feac73ab4695f,2016-03-19,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.6,File: MapTypeHandlerTest.java Line: 55
stagemonitor-stagemonitor-131378908,https://github.com/stagemonitor/stagemonitor/compare/81a709a1f46e4f7e69b1bd04a7a5dc8ec84d9a3d...72480f58a342a92cf6c1cd53e21a24ab7d72aee0,2016-05-19,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.0,File: ElasticsearchExternalRequestTraceReporterIntegrationTest.java Line: 32
dromara-hertzbeat-15387582023,https://github.com/dromara/hertzbeat/compare/faa8c524657e57f723f94c15e1c57f24117ada6b...2543b07dd47c2f161a5eca791294ef4af178a333,2023-07-27,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.4,0.0,File: MonitorServiceTest.java Line: 134
dromara-hertzbeat-15447057348,https://github.com/dromara/hertzbeat/compare/f05de58604d4f4278c9e12caff46f34f6a49d786...d149b275635d42421e577b21a663216db7ad0663,2023-07-29,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.4,0.2,File: AlertTemplateUtil.java Line: 48
dromara-hertzbeat-15680263315,https://github.com/dromara/hertzbeat/compare/842556c05da914a7486761559792e87c4b2d7ef2...749d3fdaecb0f0c15a8f9f6226892147ceae0704,2023-08-08,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.6,File: MonitorServiceTest.java Line: 119
apache-maven-16526228433,https://github.com/apache/maven/compare/a78a94606fbbf032a9ddd854e6bef9dd3792c285...3dc29b6ad06cda2b7b7194e777d425104a150793,2023-09-07,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.4,0.0,File: ArtifactStatus.java Line: 80
NitorCreations-nflow-197273853,https://github.com/NitorCreations/nflow/compare/050fc78824cac26f234c7c792fbf6161a4f53884...84797e7065ff441c58c87014daea4d1ce483498b,2017-02-01,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.0,File: EngineModule.java Line: 79
NitorCreations-nflow-197273837,https://github.com/NitorCreations/nflow/compare/1e7ab2037d684c940c7b657d607daef6a1254b98...746ebaefdd9beed20ac65eb724ad04d205b17fb5,2017-02-01,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.6,0.0,File: WorkflowDefinitionService.java Line: 60
dromara-hertzbeat-12135512865,https://github.com/dromara/hertzbeat/compare/f7d53852e1c91bd02ce5488fe73a9977a64ac8a0...12346704e138992b2f03c61a2a588698fa13d466,2023-03-21,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.0,File: MetricsDataController.java Line: 104
dromara-hertzbeat-12624254643,https://github.com/dromara/hertzbeat/compare/3d73684e17b365db760b381fbec9cc9d3c17903f...9ad17b61e1a4af35df7207103ef2075fc2f2eee7,2023-04-10,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.0,File: AlertTemplateUtil.java Line: 48
graphql-java-graphql-java-16166237459,https://github.com/graphql-java/graphql-java/compare/2a63d23a76d01d916f4f56bbec8734a27281ab7c...dbbba7e2c27cae920ba0e7d2d2d2ad9f67856d6f,2023-08-28,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.6,0.4,File: GraphQL.java Line: 548
igniterealtime-Openfire-16438509468,https://github.com/igniterealtime/Openfire/compare/e4e76df55c58dd7f3bb129189f70ce35b1094d0c...c9d1b10837e6e0b7154f155edc1eb0e9ea485111,2023-09-02,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.0,File: MUCRoomHistory.java Line: 271
openpnp-openpnp-213669200,https://github.com/openpnp/openpnp/compare/0b2a2c1a39d23897185df863592f55acd646ddff...c2cca98aa880f411901347118eee5b856c023e58,2017-03-22,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.2,0.8,File: OpenCvVisionProvider.java Line: 158
square-okhttp-93618854,https://github.com/square/okhttp/compare/fe4f5e617011cbbd3c7f27af582b3cb578b2e652...afc415362addd89ee1eeba7bf690dc27d310a19d,2015-11-28,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,1.0,0.6,File: HttpURLConnectionImpl.java Line: 269
polarismesh-polaris-java-20954013161,https://github.com/polarismesh/polaris-java/compare/50fdf132b2d7e1160cf2e397d515fcb93fdb629b...cca2aaf0bfe1b0d550054da980d689361e74d254,2024-01-29,5,gpt-4.1-mini-2025-04-14,2025-04-14,Dataflow,0.0,0.2,File: MetadataRouterTest.java Line: 231
